channelGrouping,visitNumber,operatingSystem,browser,deviceCategory,isMobile,metro,city,campaign,referralPath,medium,source,bounces,hits,transactionRevenue,pageviews,newVisits,year,month,quarterMonth,day,weekday,time_range,conversion_rate,session_duration,visit_frequency,user_interaction
7,1,6,18,0,False,52,295,0,129,6,75,1,1,0.0,1,1,2016,8,3,14,6,4,0.0,12074.0,1,0
7,1,9,15,0,False,52,295,0,179,6,75,1,1,0.0,1,1,2016,8,3,14,6,3,0.0,15606.0,1,0
7,1,9,5,0,False,52,295,0,187,6,75,0,2,0.0,2,1,2016,8,3,14,6,3,0.0,-249.0,1,1
4,1,6,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,5,0,3,0.0,25481904.0,2,0
4,1,3,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,5,0,3,0.0,-520.0,1,0
5,1,9,5,0,False,52,295,1,197,3,23,1,1,0.0,1,1,2017,6,2,5,0,0,0.0,18930.0,1,0
2,1,6,18,0,False,44,229,0,197,0,0,1,1,0.0,1,1,2017,6,2,5,0,3,0.0,-20953.0,1,0
6,9,6,5,0,False,3,16,0,0,6,48,1,1,0.0,1,0,2017,6,2,5,0,3,0.0,-579.0,3,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,5,0,3,0.0,15174.0,1,0
2,4,9,5,0,False,52,295,0,197,0,0,1,1,0.0,1,0,2017,6,2,5,0,0,0.0,8653.0,1,0
2,2,1,5,1,True,0,66,0,197,0,0,1,1,0.0,1,0,2017,6,2,5,0,1,0.0,-53017.0,1,0
2,13,11,18,1,True,52,295,0,197,0,0,1,1,0.0,1,0,2017,6,2,5,0,1,0.0,4441.0,6,0
4,1,11,18,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,5,0,4,0.0,19573.0,1,0
5,1,3,5,0,False,32,182,3,197,3,23,1,1,0.0,1,1,2017,6,2,5,0,2,0.0,23401.0,1,0
4,3,6,5,0,False,45,172,0,197,5,23,1,1,0.0,1,0,2017,6,2,5,0,4,0.0,-26633.0,1,0
4,1,11,18,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,5,0,4,0.0,-9351.0,2,0
5,1,9,5,0,False,52,295,3,197,3,23,1,1,0.0,1,1,2017,6,2,5,0,0,0.0,41684.0,1,0
2,1,1,3,1,True,0,210,0,197,0,0,1,1,0.0,1,1,2017,6,2,5,0,4,0.0,-31735.0,1,0
4,1,9,8,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,5,0,1,0.0,-30247.0,1,0
4,1,11,18,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2017,6,2,5,0,1,0.0,4709.0,1,0
2,1,6,5,0,False,45,257,0,197,0,0,1,1,0.0,1,1,2017,6,2,5,0,4,0.0,22123.0,1,0
4,1,9,8,0,False,52,295,0,197,5,23,0,2,0.0,2,1,2017,6,2,5,0,0,0.0,48706.0,1,1
4,1,1,5,1,True,0,57,0,197,5,23,0,2,0.0,2,1,2017,6,2,5,0,1,0.0,-64863.0,1,1
6,1,6,5,0,False,45,172,0,0,6,48,0,2,0.0,2,1,2017,6,2,5,0,4,0.0,21020.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,0,2,0.0,2,1,2017,6,2,5,0,4,0.0,4359.0,1,1
4,1,6,5,0,False,52,295,0,197,5,23,0,2,0.0,2,1,2017,6,2,5,0,4,0.0,-951.0,1,1
4,1,11,18,1,True,52,295,0,197,5,23,0,3,0.0,3,1,2017,6,2,5,0,4,0.0,845.0,1,1
4,2,11,18,1,True,52,295,0,197,5,23,0,3,0.0,2,0,2017,6,2,5,0,4,0.0,-3242.0,2,1
4,1,9,7,0,False,52,295,0,197,5,23,0,4,0.0,4,1,2017,6,2,5,0,4,0.0,-10539.0,1,1
2,1,9,7,0,False,18,111,0,197,0,0,0,4,0.0,4,1,2017,6,2,5,0,3,0.0,23982.0,1,1
4,3,9,5,0,False,52,295,0,197,5,23,0,5,0.0,4,0,2017,6,2,5,0,3,0.0,7545.0,1,1
4,2,6,5,0,False,52,295,0,197,5,23,0,8,0.0,8,0,2017,6,2,5,0,3,0.0,-9285.0,2,1
4,1,6,5,0,False,0,271,0,197,5,23,0,8,0.0,5,1,2017,6,2,5,0,3,0.0,3726.0,1,1
4,1,1,5,1,True,52,295,0,197,5,23,0,10,0.0,10,1,2017,6,2,5,0,1,0.0,-33423.0,1,1
2,1,9,5,0,False,0,241,0,197,0,0,0,13,0.0,13,1,2017,6,2,5,0,4,0.0,17296.0,1,1
4,1,11,18,2,True,0,0,0,197,5,23,0,22,0.0,15,1,2017,6,2,5,0,1,0.0,-29650.0,1,1
6,1,6,5,0,False,0,130,0,0,6,48,0,29,0.0,20,1,2017,6,2,5,0,3,0.0,45734.0,1,1
4,4,9,5,0,False,0,197,0,197,5,23,1,1,0.0,1,0,2017,2,1,14,1,4,0.0,-9618224.0,2,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,2,1,14,1,4,0.0,2331.0,1,0
4,2,1,5,1,True,0,259,0,197,5,23,1,1,0.0,1,0,2017,2,1,14,1,1,0.0,-24769.0,1,0
4,1,9,5,0,False,0,116,0,197,5,23,1,1,0.0,1,1,2017,2,1,14,1,1,0.0,12677.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,2,1,14,1,4,0.0,8949.0,1,0
2,1,1,5,1,True,52,295,0,197,0,0,1,1,0.0,1,1,2017,2,1,14,1,1,0.0,-18906.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,2,1,14,1,1,0.0,3465.0,1,0
4,1,1,20,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2017,2,1,14,1,0,0.0,67139.0,1,0
6,8,6,5,0,False,3,16,0,0,6,48,1,1,0.0,1,0,2017,2,1,14,1,4,0.0,-41327.0,4,0
4,1,5,8,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,2,1,14,1,4,0.0,-84.0,1,0
4,1,5,18,0,False,52,295,0,197,5,23,0,2,0.0,2,1,2017,2,1,14,1,2,0.0,25230.0,1,1
2,1,11,18,2,True,52,295,0,197,0,0,0,2,0.0,2,1,2017,2,1,14,1,3,0.0,-5158.0,1,1
6,1,9,5,0,False,0,209,0,24,6,5,0,2,0.0,2,1,2017,2,1,14,1,4,0.0,-30707.0,1,1
4,1,1,5,1,True,52,295,0,197,5,23,0,2,0.0,2,1,2017,2,1,14,1,3,0.0,24899.0,1,1
4,1,6,18,0,False,45,257,0,197,5,23,0,5,0.0,5,1,2017,2,1,14,1,0,0.0,34185.0,1,1
4,1,1,5,1,True,52,295,0,197,5,23,0,5,0.0,5,1,2017,2,1,14,1,4,0.0,-61399.0,1,1
4,1,1,5,2,True,52,295,0,197,5,23,0,5,0.0,3,1,2017,2,1,14,1,0,0.0,53480.0,1,1
6,1,3,5,0,False,45,172,0,0,6,48,0,6,0.0,6,1,2017,2,1,14,1,4,0.0,-36190.0,1,1
4,1,11,18,1,True,52,295,0,197,5,23,0,21,0.0,21,1,2017,2,1,14,1,0,0.0,38269.0,1,1
4,5,6,5,0,False,52,295,0,197,5,23,0,23,0.0,15,0,2017,2,1,14,1,0,0.0,7469.0,2,1
7,1,9,5,0,False,52,295,0,141,6,75,1,1,0.0,1,1,2017,2,1,14,1,3,0.0,-24907.0,1,0
7,1,9,5,0,False,0,171,0,179,6,75,1,1,0.0,1,1,2017,2,1,14,1,1,0.0,-55741.0,1,0
7,1,6,8,0,False,52,295,0,162,6,75,1,1,0.0,1,1,2017,2,1,14,1,4,0.0,34660.0,1,0
7,1,9,5,0,False,52,295,0,129,6,75,1,1,0.0,1,1,2017,2,1,14,1,1,0.0,-27276.0,1,0
4,2,6,5,0,False,0,265,0,197,5,23,1,1,0.0,1,0,2017,2,1,8,2,4,0.0,-502280.0,2,0
2,1,9,9,0,False,52,295,0,197,0,0,1,1,0.0,1,1,2017,2,1,8,2,1,0.0,-16082.0,1,0
4,1,9,5,0,False,0,25,0,197,5,23,1,1,0.0,1,1,2017,2,1,8,2,1,0.0,3514.0,1,0
4,3,9,5,0,False,0,197,0,197,5,23,1,1,0.0,1,0,2017,2,1,8,2,1,0.0,-9522.0,2,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,2,1,8,2,1,0.0,-2987.0,1,0
2,1,11,18,1,True,0,241,0,197,0,0,1,1,0.0,1,1,2017,2,1,8,2,0,0.0,61276.0,2,0
3,1,6,5,0,False,32,182,0,197,4,16,1,1,0.0,1,1,2017,2,1,8,2,3,0.0,-20808.0,2,0
3,2,6,5,0,False,32,182,0,197,4,16,1,1,0.0,1,0,2017,2,1,8,2,3,0.0,34.0,2,0
5,1,6,18,0,False,32,182,1,197,3,23,1,1,0.0,1,1,2017,2,1,8,2,3,0.0,5078.0,1,0
6,1,6,5,0,False,45,257,0,0,6,48,1,1,0.0,1,1,2017,2,1,8,2,4,0.0,-16555.0,1,0
4,3,3,5,0,False,52,295,0,197,5,23,1,1,0.0,1,0,2017,2,1,8,2,0,0.0,44428.0,1,0
4,1,3,5,0,False,7,56,0,197,5,23,1,1,0.0,1,1,2017,2,1,8,2,4,0.0,-47285.0,1,0
4,1,9,9,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2017,2,1,8,2,0,0.0,49218.0,1,0
4,2,6,5,0,False,32,182,0,197,5,23,0,2,0.0,2,0,2017,2,1,8,2,4,0.0,-46787.0,2,1
4,2,11,18,1,True,0,241,0,197,5,23,0,2,0.0,2,0,2017,2,1,8,2,0,0.0,32691.0,2,1
2,1,9,5,0,False,52,295,0,197,0,0,0,3,0.0,3,1,2017,2,1,8,2,3,0.0,-11080.0,1,1
4,2,6,5,0,False,45,230,0,197,5,23,0,3,0.0,3,0,2017,2,1,8,2,3,0.0,-8232.0,3,1
4,1,1,5,1,True,52,295,0,197,5,23,0,9,0.0,8,1,2017,2,1,8,2,0,0.0,39070.0,1,1
4,4,6,5,0,False,3,16,0,197,5,23,0,15,0.0,14,0,2017,2,1,8,2,4,0.0,-53676.0,1,1
4,1,6,5,0,False,45,230,0,197,5,23,0,21,0.0,17,1,2017,2,1,8,2,4,0.0,5615.0,3,1
4,3,6,5,0,False,45,230,0,197,5,23,0,26,0.0,21,0,2017,2,1,8,2,3,0.0,11136.0,3,1
4,1,6,5,0,False,32,182,0,197,5,23,0,85,479.03,58,1,2017,2,1,8,2,4,479.03,-11483.0,1,1
7,1,9,5,0,False,52,295,0,192,6,75,1,1,0.0,1,1,2017,2,1,8,2,1,0.0,-25257.0,1,0
7,2,9,9,2,True,52,295,0,150,6,75,1,1,0.0,1,0,2017,2,1,8,2,1,0.0,-70.0,1,0
4,1,11,18,2,True,52,295,0,197,5,23,0,4,0.0,4,1,2016,11,4,15,1,2,0.0,-7291142.0,1,1
4,1,11,18,1,True,25,147,0,197,5,23,0,5,0.0,5,1,2016,11,4,15,1,3,0.0,-9965.0,1,1
4,1,9,5,0,False,52,295,0,197,5,10,0,5,0.0,5,1,2016,11,4,15,1,3,0.0,-7656.0,1,1
4,1,9,5,0,False,0,283,0,197,5,23,0,10,0.0,8,1,2016,11,4,15,1,1,0.0,-34033.0,1,1
4,1,3,5,0,False,52,295,0,197,5,23,0,27,0.0,22,1,2016,11,4,15,1,3,0.0,34532.0,1,1
2,7,6,5,0,False,45,230,0,197,0,0,1,1,0.0,1,0,2016,11,4,15,1,3,0.0,-1927.0,3,0
2,1,1,20,1,True,52,295,0,197,0,0,1,1,0.0,1,1,2016,11,4,15,1,4,0.0,-4552.0,1,0
4,1,9,9,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2016,11,4,15,1,1,0.0,-29783.0,1,0
2,1,6,5,0,False,45,172,0,197,0,0,1,1,0.0,1,1,2016,11,4,15,1,3,0.0,41881.0,1,0
2,1,5,5,0,False,52,295,0,197,0,0,0,2,0.0,2,1,2016,11,4,15,1,1,0.0,-47061.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,0,3,0.0,2,1,2016,11,4,15,1,0,0.0,78803.0,1,1
6,1,9,5,0,False,0,256,0,24,6,5,0,3,0.0,3,1,2016,11,4,15,1,4,0.0,-62595.0,1,1
7,1,9,5,0,False,0,181,0,129,6,75,0,3,0.0,3,1,2016,11,4,15,1,1,0.0,66881.0,2,1
2,1,5,5,0,False,4,48,0,197,0,0,0,3,0.0,3,1,2016,11,4,15,1,4,0.0,-54057.0,1,1
6,2,9,7,0,False,52,295,0,100,6,49,0,4,0.0,3,0,2016,11,4,15,1,4,0.0,-6921.0,1,1
6,1,6,5,0,False,45,172,0,0,6,48,0,5,0.0,5,1,2016,11,4,15,1,3,0.0,25174.0,3,1
4,1,6,8,0,False,52,295,0,197,5,23,0,5,0.0,5,1,2016,11,4,15,1,4,0.0,-10300.0,1,1
4,1,6,5,0,False,52,295,0,197,5,23,0,9,0.0,8,1,2016,11,4,15,1,1,0.0,-24236.0,1,1
4,1,1,5,2,True,52,295,0,197,5,23,0,11,0.0,11,1,2016,11,4,15,1,0,0.0,48061.0,1,1
2,6,6,5,0,False,45,230,0,197,0,0,0,11,0.0,8,0,2016,11,4,15,1,4,0.0,-24586.0,3,1
4,1,9,9,0,False,52,295,0,197,5,23,0,12,0.0,10,1,2016,11,4,15,1,3,0.0,4815.0,1,1
6,1,1,5,1,True,52,295,0,46,6,11,0,19,0.0,17,1,2016,11,4,15,1,3,0.0,7976.0,1,1
2,2,9,5,0,False,52,295,0,197,0,0,0,26,0.0,18,0,2016,11,4,15,1,4,0.0,-28595.0,3,1
6,2,6,5,0,False,32,182,0,0,6,48,0,46,0.0,36,0,2016,11,4,15,1,0,0.0,43916.0,1,1
7,1,9,5,0,False,52,295,0,179,6,75,1,1,0.0,1,1,2016,11,4,15,1,1,0.0,-57363.0,1,0
7,2,9,5,0,False,0,0,0,187,6,75,1,1,0.0,1,0,2016,11,4,15,1,1,0.0,-7066.0,1,0
4,1,6,5,0,False,0,0,0,197,5,23,1,1,0.0,1,1,2016,11,4,15,1,0,0.0,67576.0,1,0
7,1,6,18,0,False,52,295,0,178,6,75,1,1,0.0,1,1,2016,11,4,15,1,4,0.0,-40682.0,1,0
7,1,6,18,0,False,52,295,0,191,6,75,1,1,0.0,1,1,2016,11,4,15,1,3,0.0,20437.0,1,0
7,1,6,18,0,False,0,109,0,191,6,75,1,1,0.0,1,1,2016,11,4,15,1,1,0.0,-46704.0,1,0
7,1,9,5,0,False,52,295,0,189,6,75,1,1,0.0,1,1,2016,11,4,15,1,1,0.0,12533.0,1,0
7,1,9,5,0,False,0,75,0,191,6,75,1,1,0.0,1,1,2016,11,4,15,1,1,0.0,-7603.0,1,0
7,1,6,18,0,False,0,77,0,191,6,75,1,1,0.0,1,1,2016,11,4,15,1,1,0.0,78720.0,1,0
7,1,6,18,0,False,0,0,0,187,6,75,1,1,0.0,1,1,2016,11,4,15,1,1,0.0,-69432.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,11,4,15,1,4,0.0,2597.0,1,0
7,1,9,7,0,False,52,295,0,130,6,75,1,1,0.0,1,1,2016,11,4,15,1,4,0.0,17203.0,1,0
7,1,9,5,0,False,52,295,0,161,6,75,1,1,0.0,1,1,2016,11,4,15,1,1,0.0,-23881.0,1,0
7,1,6,18,0,False,52,295,0,174,6,75,1,1,0.0,1,1,2016,11,4,15,1,3,0.0,28150.0,1,0
6,4,6,5,0,False,45,172,0,0,6,48,1,1,0.0,1,0,2016,11,4,15,1,0,0.0,25119.0,1,0
1,2,9,8,0,False,0,273,4,197,2,3,1,1,0.0,1,0,2016,11,4,15,1,4,0.0,-46424.0,1,0
2,1,6,18,0,False,52,295,0,197,0,0,1,1,0.0,1,1,2016,11,4,15,1,1,0.0,-5570.0,1,0
2,1,6,5,0,False,46,245,0,197,0,0,1,1,0.0,1,1,2016,11,4,15,1,4,0.0,25285.0,1,0
6,1,6,5,0,False,0,164,0,108,6,28,1,1,0.0,1,1,2016,11,4,15,1,4,0.0,-6774.0,1,0
4,8,6,5,0,False,0,8,0,197,5,23,0,2,0.0,2,0,2016,11,4,15,1,1,0.0,-21979.0,2,1
7,1,9,5,0,False,52,295,0,160,6,75,0,2,0.0,2,1,2016,11,4,15,1,4,0.0,18056.0,1,1
7,1,6,18,0,False,52,295,0,129,6,75,0,2,0.0,2,1,2016,11,4,15,1,1,0.0,-18042.0,1,1
2,1,9,5,0,False,52,295,0,197,0,0,0,2,0.0,2,1,2016,11,4,15,1,0,0.0,70200.0,1,1
7,1,6,18,0,False,52,295,0,129,6,75,0,2,0.0,2,1,2016,11,4,15,1,0,0.0,-2579.0,1,1
6,3,6,5,0,False,45,172,0,0,6,48,0,2,0.0,2,0,2016,11,4,15,1,3,0.0,-28411.0,2,1
7,1,9,5,0,False,52,295,0,143,6,75,0,3,0.0,3,1,2016,11,4,15,1,3,0.0,-9593.0,1,1
7,1,9,5,0,False,0,19,0,129,6,75,0,3,0.0,3,1,2016,11,4,15,1,0,0.0,27507.0,1,1
7,1,9,5,0,False,0,41,0,129,6,75,0,5,0.0,5,1,2016,11,4,15,1,4,0.0,-38673.0,1,1
7,3,9,5,0,False,52,295,0,129,6,75,0,2,0.0,2,0,2016,11,4,15,1,4,0.0,7646.0,1,1
7,1,9,5,0,False,0,181,0,129,6,75,0,2,0.0,2,1,2016,11,4,15,1,1,0.0,-21573.0,1,1
7,1,6,18,0,False,52,295,0,129,6,75,0,2,0.0,2,1,2016,11,4,15,1,4,0.0,13217.0,1,1
7,1,6,18,0,False,0,109,0,129,6,75,0,2,0.0,2,1,2016,11,4,15,1,4,0.0,8424.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,11,4,15,1,3,0.0,3648.0,1,0
4,1,3,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,10,4,13,3,3,0.0,-2847917.0,1,0
5,2,11,18,1,True,52,295,3,197,3,23,0,2,0.0,2,0,2016,10,4,13,3,3,0.0,13905.0,3,1
6,7,6,5,0,False,8,59,0,14,6,47,0,2,0.0,2,0,2016,10,4,13,3,3,0.0,-10673.0,1,1
6,3,6,5,0,False,45,172,0,0,6,48,0,2,0.0,2,0,2016,10,4,13,3,4,0.0,-12983.0,1,1
6,1,6,5,0,False,0,190,0,108,6,26,0,2,0.0,2,1,2016,10,4,13,3,1,0.0,-29911.0,2,1
4,1,6,18,0,False,0,112,0,197,5,23,0,3,0.0,3,1,2016,10,4,13,3,3,0.0,37526.0,1,1
4,1,1,5,1,True,45,172,0,197,5,23,0,3,0.0,3,1,2016,10,4,13,3,3,0.0,3367.0,1,1
6,1,5,5,0,False,32,182,0,0,6,48,0,3,0.0,3,1,2016,10,4,13,3,4,0.0,-9139.0,1,1
2,2,3,5,0,False,52,295,0,197,0,0,0,4,0.0,4,0,2016,10,4,13,3,2,0.0,23801.0,2,1
6,1,6,5,0,False,32,182,0,0,6,48,0,4,0.0,4,1,2016,10,4,13,3,0,0.0,12832.0,3,1
4,1,11,18,1,True,52,295,0,197,5,23,0,5,0.0,3,1,2016,10,4,13,3,3,0.0,-24165.0,3,1
4,1,9,5,0,False,0,90,0,197,5,23,0,5,0.0,4,1,2016,10,4,13,3,4,0.0,-27200.0,1,1
2,1,3,5,0,False,52,295,0,197,0,0,0,7,0.0,6,1,2016,10,4,13,3,4,0.0,7501.0,2,1
4,3,11,18,1,True,52,295,0,197,5,23,0,7,0.0,5,0,2016,10,4,13,3,2,0.0,29822.0,3,1
6,2,6,5,0,False,0,190,0,108,6,26,0,8,0.0,7,0,2016,10,4,13,3,1,0.0,-50382.0,2,1
6,1,6,5,0,False,32,182,0,0,6,48,0,9,0.0,7,1,2016,10,4,13,3,4,0.0,17632.0,1,1
4,1,6,5,0,False,52,295,0,197,5,23,0,10,0.0,6,1,2016,10,4,13,3,3,0.0,32084.0,1,1
4,1,1,5,1,True,52,295,0,197,5,23,0,15,0.0,11,1,2016,10,4,13,3,3,0.0,-16424.0,1,1
2,3,6,5,0,False,18,111,0,197,0,0,0,44,702.9,32,0,2016,10,4,13,3,4,234.29999999999998,-14283.0,1,1
7,1,6,18,0,False,52,295,0,129,6,75,0,3,0.0,3,1,2016,10,4,13,3,3,0.0,26372.0,1,1
7,6,9,5,0,False,52,295,0,179,6,75,0,4,0.0,2,0,2016,10,4,13,3,3,0.0,-4466.0,1,1
7,1,1,5,1,True,0,19,0,187,6,75,0,6,0.0,4,1,2016,10,4,13,3,3,0.0,-3798.0,1,1
7,1,9,5,0,False,52,295,0,129,6,75,0,21,0.0,11,1,2016,10,4,13,3,4,0.0,-24523.0,1,1
6,181,6,5,0,False,45,172,0,0,6,48,1,1,0.0,1,0,2016,10,4,13,3,0,0.0,47867.0,10,0
2,1,9,9,0,False,26,148,0,197,0,0,1,1,0.0,1,1,2016,10,4,13,3,0,0.0,-2685.0,1,0
6,1,6,5,0,False,45,231,0,26,6,28,1,1,0.0,1,1,2016,10,4,13,3,4,0.0,-26608.0,1,0
6,180,6,5,0,False,45,172,0,0,6,48,1,1,0.0,1,0,2016,10,4,13,3,4,0.0,-2379.0,10,0
2,1,11,18,1,True,0,169,0,197,0,0,1,1,0.0,1,1,2016,10,4,13,3,0,0.0,30604.0,1,0
7,1,9,5,0,False,52,295,0,129,6,75,0,2,0.0,2,1,2016,10,4,13,3,4,0.0,-42260.0,1,1
7,1,9,5,0,False,52,295,0,129,6,75,0,2,0.0,2,1,2016,10,4,13,3,3,0.0,22396.0,1,1
4,1,9,9,1,True,0,90,0,197,5,23,1,1,0.0,1,1,2016,10,4,13,3,4,0.0,-28942.0,2,0
4,2,9,9,1,True,0,90,0,197,5,23,1,1,0.0,1,0,2016,10,4,13,3,4,0.0,2477.0,2,0
4,1,9,5,0,False,0,106,0,197,5,23,1,1,0.0,1,1,2016,10,4,13,3,0,0.0,60667.0,1,0
4,1,9,5,0,False,0,246,0,197,5,23,1,1,0.0,1,1,2016,10,4,13,3,0,0.0,1214.0,1,0
4,1,1,5,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2016,10,4,13,3,4,0.0,-44955.0,1,0
4,1,9,8,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,10,4,13,3,4,0.0,-1456.0,1,0
4,6,9,8,0,False,52,295,0,197,5,74,1,1,0.0,1,0,2016,10,4,13,3,4,0.0,-7684.0,1,0
4,1,5,20,0,False,0,55,0,197,5,23,1,1,0.0,1,1,2016,10,4,13,3,4,0.0,-2696.0,1,0
4,1,1,5,1,True,0,0,0,197,5,9,1,1,0.0,1,1,2016,10,4,13,3,1,0.0,-18446.0,1,0
4,2,6,5,0,False,4,48,0,197,5,23,1,1,0.0,1,0,2016,10,4,13,3,4,0.0,26354.0,2,0
7,1,6,18,0,False,0,273,0,150,6,75,1,1,0.0,1,1,2016,10,4,13,3,4,0.0,-15278.0,1,0
7,1,9,5,0,False,52,295,0,130,6,75,1,1,0.0,1,1,2016,10,4,13,3,4,0.0,18889.0,1,0
7,1,9,5,0,False,52,295,0,179,6,75,1,1,0.0,1,1,2016,10,4,13,3,1,0.0,-32216.0,1,0
7,1,9,5,0,False,0,116,0,189,6,75,0,2,0.0,2,1,2016,10,4,13,3,3,0.0,52095.0,1,1
4,1,9,5,0,False,52,295,0,197,5,23,0,2,0.0,2,1,2016,10,4,13,3,1,0.0,-54611.0,1,1
4,2,9,5,0,False,0,265,0,197,5,23,0,2,0.0,2,0,2016,10,4,13,3,4,0.0,19521.0,3,1
4,1,6,18,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,10,4,13,3,1,0.0,-4289.0,1,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,10,4,13,3,3,0.0,38255.0,1,0
4,1,9,5,0,False,0,190,0,197,5,9,1,1,0.0,1,1,2016,10,4,29,5,4,0.0,1356960.0,1,0
4,2,6,5,0,False,0,0,0,197,5,23,1,1,0.0,1,0,2016,10,4,29,5,1,0.0,-18880.0,1,0
4,1,1,5,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2016,10,4,29,5,1,0.0,5457.0,1,0
4,1,11,18,1,True,0,0,0,197,5,23,1,1,0.0,1,1,2016,10,4,29,5,1,0.0,-4499.0,1,0
4,1,11,18,1,True,0,38,0,197,5,23,1,1,0.0,1,1,2016,10,4,29,5,1,0.0,-12053.0,1,0
2,1,5,5,0,False,0,0,0,197,0,0,1,1,0.0,1,1,2016,10,4,29,5,1,0.0,14643.0,1,0
3,2,1,5,1,True,52,295,0,197,4,16,1,1,0.0,1,0,2016,10,4,29,5,4,0.0,9335.0,1,0
2,1,1,5,1,True,8,59,0,197,0,0,1,1,0.0,1,1,2016,10,4,29,5,3,0.0,26632.0,1,0
4,1,1,5,1,True,52,295,0,197,5,23,1,1,0.0,1,1,2016,10,4,29,5,1,0.0,-41958.0,1,0
2,1,1,5,1,True,52,295,0,197,0,0,1,1,0.0,1,1,2016,10,4,29,5,4,0.0,14382.0,1,0
4,2,9,5,0,False,0,41,0,197,5,23,1,1,0.0,1,0,2016,10,4,29,5,4,0.0,1580.0,2,0
4,1,9,5,0,False,52,295,0,197,5,23,1,1,0.0,1,1,2016,10,4,29,5,1,0.0,-18824.0,1,0
2,1,11,18,1,True,52,295,0,197,0,0,0,2,0.0,2,1,2016,10,4,29,5,3,0.0,38331.0,1,1
4,1,11,18,1,True,26,148,0,197,5,23,0,3,0.0,2,1,2016,10,4,29,5,0,0.0,20382.0,1,1
6,1,6,5,0,False,52,295,0,0,6,48,0,4,0.0,4,1,2016,10,4,29,5,3,0.0,-23524.0,2,1
4,1,11,18,1,True,8,59,0,197,5,23,0,5,0.0,5,1,2016,10,4,29,5,0,0.0,38617.0,1,1
4,1,9,5,0,False,0,41,0,197,5,23,0,5,0.0,3,1,2016,10,4,29,5,1,0.0,-75108.0,2,1
4,1,6,18,0,False,52,295,0,197,5,23,0,5,0.0,5,1,2016,10,4,29,5,0,0.0,69054.0,1,1
4,1,11,18,2,True,45,231,0,197,5,23,0,8,0.0,7,1,2016,10,4,29,5,0,0.0,7560.0,1,1
6,2,6,5,0,False,52,295,0,0,6,48,0,34,0.0,27,0,2016,10,4,29,5,2,0.0,-23155.0,2,1
4,2,11,5,1,True,52,295,0,197,5,23,0,37,0.0,24,0,2016,10,4,29,5,4,0.0,-31722.0,1,1
7,1,6,18,0,False,52,295,0,141,6,75,1,1,0.0,1,1,2016,10,4,29,5,3,0.0,20198.0,1,0
7,1,6,18,0,False,0,267,0,191,6,75,1,1,0.0,1,1,2016,10,4,29,5,4,0.0,-25949.0,1,0
7,1,6,18,0,False,0,0,0,187,6,75,1,1,0.0,1,1,2016,10,4,29,5,1,0.0,-15706.0,1,0
7,1,9,5,0,False,0,27,0,191,6,75,1,1,0.0,1,1,2016,10,4,29,5,4,0.0,20993.0,1,0
7,1,9,9,0,False,52,295,0,139,6,75,1,1,0.0,1,1,2016,10,4,29,5,1,0.0,-21092.0,1,0
7,2,1,5,1,True,32,182,0,143,6,75,1,1,0.0,1,0,2016,10,4,29,5,4,0.0,28764.0,1,0
7,2,9,5,0,False,52,295,0,189,6,75,1,1,0.0,1,0,2016,10,4,29,5,1,0.0,-35447.0,1,0
7,1,9,5,0,False,0,116,0,189,6,75,1,1,0.0,1,1,2016,10,4,29,5,1,0.0,16018.0,1,0
7,1,9,5,0,False,0,117,0,189,6,75,1,1,0.0,1,1,2016,10,4,29,5,4,0.0,9435.0,1,0
7,1,9,5,0,False,0,106,0,191,6,75,1,1,0.0,1,1,2016,10,4,29,5,4,0.0,761.0,1,0
